rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
19,spotify:track:4dBQWyoZmmgvFBlALGlqZi,Slade,Merry Xmas Everybody,BMG Rights Management (UK) Ltd.,19,19,25,2249854,2021-12-30
20,spotify:track:78pn8k7RogKo2oxl0DyX6d,Leona Lewis,One More Sleep,Syco Music,17,21,26,2198901,2021-12-30
21,spotify:track:2uFaJJtFpPDc5Pa95XzTvg,Dean Martin,Let It Snow! Let It Snow! Let It Snow!,Capitol Records,13,23,24,2127431,2021-12-30
22,spotify:track:6tjituizSxwSmBB5vtgHZE,Michael Bublé,Holly Jolly Christmas,143/Reprise,16,22,29,2114575,2021-12-30
23,spotify:track:3qCeq0rWK67SoBDgFd2sId,José Feliciano,Feliz Navidad,RCA Records Label,19,25,24,2027512,2021-12-30
24,spotify:track:46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,Columbia,1,20,11,1935941,2021-12-30
25,spotify:track:7xapw9Oy21WpfEcib2ErSA,Justin Bieber,Mistletoe,RBMG/Def Jam,17,26,30,1833619,2021-12-30
26,spotify:track:7uoFMmxln0GPXQ0AcCBXRq,Sia,Snowman,Monkey Puzzle/Atlantic,26,27,11,1781616,2021-12-30
27,spotify:track:47ohYW8e7dxCYn9qbUMBCI,Darlene Love,Christmas (Baby Please Come Home),Legacy Recordings,24,30,23,1713456,2021-12-30
28,spotify:track:4kKdvXD0ez7jp1296JmAts,"Frank Sinatra, B. Swanson Quartet",Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Columbia/Legacy,20,33,25,1656676,2021-12-30
29,spotify:track:4fouWK6XVHhzl78KzQ1UjL,GAYLE,abcdefu,Atlantic/Arthouse Records,16,24,7,1633128,2021-12-30
30,spotify:track:50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,Atlantic Records UK,1,28,16,1580730,2021-12-30
31,spotify:track:2bPQuniBB9x0fRtxDly0kr,Jona Lewie,Stop The Cavalry,Stiff Records,31,32,23,1577707,2021-12-30
32,spotify:track:2SBr3MK1sdMs8IxdRcN6qz,Kylie Minogue,Santa Baby,Parlophone UK,24,37,25,1556081,2021-12-30
33,spotify:track:6a1hzBiTkgqTsDA0Xgfh9z,The Jackson 5,Santa Claus Is Coming To Town,UNI/MOTOWN,33,43,23,1472849,2021-12-30
34,spotify:track:5DMItYJluCFc7YtFdP4aXo,Mud,Lonely This Christmas,Parlophone UK,34,42,23,1453604,2021-12-30
35,spotify:track:4so0Wek9Ig1p6CRCHuINwW,"Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra",White Christmas - 1947 Version,Geffen,15,29,25,1408502,2021-12-30
36,spotify:track:337kcYVjYXdLBItCw9ry3b,"D-Block Europe, Central Cee",Overseas,D-Block Europe,12,31,6,1407032,2021-12-30
37,spotify:track:3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,Atlantic Records UK,1,36,27,1399320,2021-12-30
38,spotify:track:7rglLriMNBPAyuJOMGwi39,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,2,35,20,1387999,2021-12-30
39,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,5,39,63,1355151,2021-12-30
40,spotify:track:5wTM2Bm8phDwHAuOsfBwhU,Pretenders,2000 Miles - 2007 Remaster,Rhino/Warner Records,29,46,23,1342863,2021-12-30
41,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,1,40,25,1329647,2021-12-30
42,spotify:track:5rF6YUIlgiat22OT1lWspJ,Sam Fender,Seventeen Going Under,Polydor Records,5,34,12,1297715,2021-12-30
43,spotify:track:4PS1e8f2LvuTFgUs1Cn3ON,Nat King Cole,The Christmas Song (Merry Christmas To You),CAPITOL CATALOG MKT (C92),29,48,23,1272588,2021-12-30
44,spotify:track:2pnPe4pJtq7689i5ydzvJJ,Chuck Berry,Run Rudolph Run,Geffen*,44,50,20,1261350,2021-12-30
45,spotify:track:1xIqDFx3KdByBnKMlTECcM,"SwitchOTR, A1 x J1",Coming for You (feat. A1 x J1),Robots & Humans,8,38,9,1252108,2021-12-30
46,spotify:track:4fzyvSu73BhGvi96p2zwjL,Coldplay,Christmas Lights,Parlophone UK,28,45,24,1235070,2021-12-30
47,spotify:track:2BzAGK3lEZAQz5cU0Ae1wd,ArrDee,Flowers (Say My Name),Universal-Island Records Ltd.,5,41,8,1186869,2021-12-30
48,spotify:track:7au23Qf6zRs72N3RztqUQe,"D-Block Europe, AJ Tracey",Make You Smile,D-Block Europe,37,44,6,1152758,2021-12-30
49,spotify:track:77khP2fIVhSW23NwxrRluh,Burl Ives,A Holly Jolly Christmas,Geffen,44,63,17,1102052,2021-12-30
50,spotify:track:4hJhHbkhZFnxmWbAkZRoe0,"Fireboy DML, Ed Sheeran",Peru,YBNL Nation / EMPIRE,50,-1,1,1092227,2021-12-30
51,spotify:track:6pVW5LRWgeLaHudxauOTJU,Daryl Hall & John Oates,Jingle Bell Rock - Daryl's Version,Legacy Recordings,44,61,19,1085239,2021-12-30
52,spotify:track:3AgiRs3oxc2dFh0CPUHXJs,Cliff Richard,Mistletoe and Wine,Parlophone UK,46,53,17,1082342,2021-12-30
53,spotify:track:1Qi2wh8fFgDV7tl4Sj3f2K,Sam Smith,Have Yourself A Merry Little Christmas,PLG - Capitol,22,56,24,1064843,2021-12-30
54,spotify:track:2pXpURmn6zC5ZYDMms6fwa,"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),RCA Records Label,37,60,21,1063899,2021-12-30
55,spotify:track:20on25jryn53hWghthWWW3,"ACRAZE, Cherish",Do It To It,"Thrive Music, LLC",25,47,9,1036990,2021-12-30
56,spotify:track:2xGO2UjzxeVQSIkyg98vck,Queen,Thank God It's Christmas - Non-Album Single,EMI,56,62,11,1034809,2021-12-30
57,spotify:track:3PIDciSFdrQxSQSihim3hN,Mariah Carey,Christmas (Baby Please Come Home),Columbia,48,57,13,1018348,2021-12-30
58,spotify:track:4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,Olivia Rodrigo PS,1,49,33,1015292,2021-12-30
59,spotify:track:2qqZ5fOGuNvYVzgPFDLQ4l,Boney M.,Mary's Boy Child / Oh My Lord,Sony Music Catalog,30,59,23,1002941,2021-12-30
60,spotify:track:0YWUHZPJVg4iujddsJDwhM,Britney Spears,My Only Wish (This Year),Jive,46,64,21,990616,2021-12-30
61,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,4,51,23,989049,2021-12-30
62,spotify:track:4MrfQL4TYQXJBlZYpAHTuE,Dean Martin,"Baby, It's Cold Outside",Capitol Records,62,68,7,988037,2021-12-30
63,spotify:track:4PYfFHKfjYz6dwAtZhBy1z,Central Cee,Obsessed With You,Central Cee,5,52,16,972647,2021-12-30
64,spotify:track:1r9xUipOqoNwggBpENDsvJ,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,KIDinaKORNER/Interscope Records,51,54,7,950182,2021-12-30
65,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,Kemosabe Records/RCA Records,11,55,25,926112,2021-12-30
66,spotify:track:2Xr1dTzJee307rmrkt8c0g,CKay,love nwantiti (ah ah ah),Chocolate City Music,8,58,16,913863,2021-12-30
67,spotify:track:1V0qqWBbIWt8hlAjxTZedR,Stevie Wonder,What Christmas Means To Me,UNI/MOTOWN,66,67,17,909111,2021-12-30
68,spotify:track:6s2wpWPFPAgKg2LXxi1Oee,Bruce Springsteen,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",NITRON concepts,42,70,18,903075,2021-12-30
69,spotify:track:0tXPhc8LvM4dPvoRwI66XQ,Michael Bublé,I'll Be Home for Christmas,143/Reprise,69,80,13,883176,2021-12-30
70,spotify:track:2O3MQ6H3gjrIWDcpeTrikT,"Kelly Clarkson, Ariana Grande","Santa, Can’t You Hear Me",Atlantic Records,70,74,2,845407,2021-12-30
71,spotify:track:2OQ6a4CfUeYskpTTgyawyJ,"Gwen Stefani, Blake Shelton",You Make It Feel Like Christmas (feat. Blake Shelton),UMGRI Interscope,71,71,15,844286,2021-12-30
72,spotify:track:1yxcKrEcxt4O03IIC25yHk,Tony Bennett,Winter Wonderland,Columbia/Legacy,58,93,13,836264,2021-12-30
73,spotify:track:1foCxQtxBweJtZmdxhEHVO,"Eartha Kitt, Henri René and His Orchestra",Santa Baby (with Henri René & His Orchestra),RCA Bluebird,42,89,21,815054,2021-12-30
74,spotify:track:1N1ZpYUJc9fwrqk53FGgWv,Sia,Santa's Coming for Us,Monkey Puzzle/Atlantic,56,76,22,804464,2021-12-30
75,spotify:track:003vvx7Niy0yvhvHt4a68B,The Killers,Mr. Brightside,Island Records,34,77,262,792114,2021-12-30
76,spotify:track:4btFHqumCO31GksfuBLLv3,Ed Sheeran,Overpass Graffiti,Atlantic Records UK,5,65,9,789953,2021-12-30
77,spotify:track:5Ber68jZ7ytegr2UISEdb7,Michael Bublé,Santa Claus Is Coming to Town,143/Reprise,36,83,23,788507,2021-12-30
78,spotify:track:4wYCe9tSmUolNU4WmJKbZy,East 17,Stay Another Day,London Music Stream,64,78,18,786750,2021-12-30
79,spotify:track:3QIoEi8Enr9uHffwInGIsC,Eagles,Please Come Home for Christmas - 2013 Remaster,Rhino/Elektra,79,97,6,782383,2021-12-30
80,spotify:track:5xlS0QkVrSH7ssEbBgBzbM,The Beach Boys,Little Saint Nick - 1991 Remix,Capitol Records,69,88,15,775695,2021-12-30
81,spotify:track:5Q2P43CJra0uRAogjHyJDK,"Brett Eldredge, Meghan Trainor","Baby, It's Cold Outside (feat. Meghan Trainor)",Atlantic Nashville,43,90,19,774464,2021-12-30
82,spotify:track:3lkYS3iMpWMVpaJ0yJAFrJ,The Jackson 5,I Saw Mommy Kissing Santa Claus,UNI/MOTOWN,47,92,19,771847,2021-12-30
83,spotify:track:4ukUoXLuFzMixyZyabSGc4,Ella Fitzgerald,Sleigh Ride,Verve Reissues,83,102,10,766638,2021-12-30
84,spotify:track:0OcpVNf7hnJBPbTFMSG7CI,The Ronettes,Frosty the Snowman,Legacy Recordings,84,95,10,753403,2021-12-30
85,spotify:track:3QiAAp20rPC3dcAtKtMaqQ,Elvis Presley,Blue Christmas,RCA Victor,47,94,22,752076,2021-12-30
86,spotify:track:52xJxFP6TqMuO4Yt0eOkMz,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",We Don't Talk About Bruno,Walt Disney Records,86,-1,1,746439,2021-12-30
87,spotify:track:0W7brFokN6QtGRNp32RCQP,Arz,Alone With You,Capitol,25,72,20,723573,2021-12-30
88,spotify:track:4HEOgBHRCExyYVeTyrXsnL,Frank Sinatra,Jingle Bells - Remastered 1999,Capitol Records,88,124,4,718064,2021-12-30
89,spotify:track:3Kkjo3cT83cw09VJyrLNwX,Adele,Oh My God,Columbia,2,66,6,702629,2021-12-30
90,spotify:track:0Ie5uiv54KgCr7P4sYDTHl,"Idina Menzel, Michael Bublé",Baby It's Cold Outside (with Michael Bublé),Warner Records,44,91,23,701869,2021-12-30
91,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,THATS WHAT I WANT,Columbia,9,82,15,700563,2021-12-30
92,spotify:track:2zxEc1GCSCxbHIXTfhraRC,"Dave, Stormzy",Clash (feat. Stormzy),Neighbourhood,2,79,25,697856,2021-12-30
93,spotify:track:5krhFNgUcYHwXlNPJJYzFM,Ewan McVicar,Tell Me Something Good,Ministry of Sound Recordings,22,73,17,696197,2021-12-30
94,spotify:track:3S912b5gdxMeZyGeNEgS0H,Greg Lake,I Believe in Father Christmas,BMG Rights Management (UK) Ltd.,61,107,11,683363,2021-12-30
95,spotify:track:6I3mqTwhRpn34SLVafSH7G,Justin Bieber,Ghost,RBMG/Def Jam,45,84,14,667027,2021-12-30
96,spotify:track:46w8k81V0eSBx64XuVHxT2,The Darkness,Christmas Time (Don't Let the Bells End),Atlantic Records UK,96,100,9,659236,2021-12-30
97,spotify:track:3DarAbFujv6eYNliUTyqtz,"Doja Cat, SZA",Kiss Me More (feat. SZA),Kemosabe Records/RCA Records,2,99,38,655726,2021-12-30
98,spotify:track:4STCTQ1h0VuWfvDyhGOxkv,Otis Redding,Merry Christmas Baby,Rhino Atlantic,98,114,5,652043,2021-12-30
99,spotify:track:5enxwA8aAbwZbf5qCHORXi,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,2,75,7,645934,2021-12-30
100,spotify:track:07MDkzWARZaLEdKxo6yArG,"THE ANXIETY, WILLOW, Tyler Cole",Meet Me At Our Spot,"MSFTSMusic / Roc Nation Records, LLC",13,86,18,643684,2021-12-30
101,spotify:track:6v0UJD4a2FtleHeSYVX02A,Adele,I Drink Wine,Columbia,3,69,6,642749,2021-12-30
102,spotify:track:2dWNKXTs5z7Iu1g0kYh4Xe,"Becky Hill, Topic",My Heart Goes (La Di Da) (feat. Topic),Polydor Records,15,81,18,641870,2021-12-30
103,spotify:track:4XvcHTUfIlWfyJTRG0aqlo,Sleepy Hallow,2055,Winners Circle/RCA Records,21,98,24,634259,2021-12-30
104,spotify:track:2VkuxjlbnbaBiWYpdBGVol,"Mariah Carey, Ariana Grande, Jennifer Hudson",Oh Santa! (feat. Ariana Grande & Jennifer Hudson),Legacy Recordings,104,109,5,632804,2021-12-30
105,spotify:track:2L9QLAhrvtP4EYg1lY0Tnw,Dean Martin,Rudolph The Red-Nosed Reindeer,Capitol Records,101,123,6,625860,2021-12-30
106,spotify:track:5hO2SJYP4vsO6h7ms8Rvyg,Chris de Burgh,A Spaceman Came Travelling,UMC (Universal Music Catalogue),85,85,7,625747,2021-12-30
107,spotify:track:0rHToGels2lt8Y0mCYoF90,Nat King Cole,Deck The Hall,CAPITOL CATALOG MKT (C92),107,120,6,624335,2021-12-30
108,spotify:track:4qBejt9FeqLI9blHI1Nq1x,"Michael Bublé, The Puppini Sisters",Jingle Bells (feat. The Puppini Sisters),143/Reprise,103,110,15,624192,2021-12-30
109,spotify:track:3WrG9BpOPQWUus3FjA1Tny,Destiny's Child,8 Days of Christmas,Columbia,68,117,15,613855,2021-12-30
110,spotify:track:5wANPM4fQCJwkGd4rN57mH,Olivia Rodrigo,drivers license,Olivia Rodrigo PS,1,105,51,604084,2021-12-30
111,spotify:track:1SC5rEoYDGUK4NfG82494W,Lil Nas X,MONTERO (Call Me By Your Name),Columbia,1,106,40,601362,2021-12-30
112,spotify:track:4tHqQMWSqmL6YjXwsqthDI,John Williams,"Carol of the Bells (From ""Home Alone"" Soundtrack)",Masterworks,54,126,16,592775,2021-12-30
113,spotify:track:3uUuGVFu1V7jTQL60S1r8z,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,63,96,12,591491,2021-12-30
114,spotify:track:46HNZY1i7O6jwTA7Slo2PI,"Coldplay, BTS",My Universe,Parlophone UK,17,113,14,586048,2021-12-30
115,spotify:track:5dXWFMwD7I7zXsInONVl0H,SZA,I Hate U,Top Dawg Entertainment/RCA Records,49,87,4,585350,2021-12-30
116,spotify:track:7MSYSOobsombc1mbDWFxtD,Donny Hathaway,This Christmas,Rhino Atlantic,116,142,7,578433,2021-12-30
117,spotify:track:2gbCG4Rt9984UZ7Tc0dIFd,"Michael Bublé, Shania Twain",White Christmas (with Shania Twain),143/Reprise,80,125,16,574779,2021-12-30
118,spotify:track:1uh1iaMqBdx4XyrXhssKGD,Bing Crosby,It's Beginning To Look A Lot Like Christmas,Geffen,90,147,6,574456,2021-12-30
119,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,39,116,66,573818,2021-12-30
120,spotify:track:0xPaZrF25ltzvz1a2Pm5DQ,Michael Bublé,All I Want for Christmas Is You,143/Reprise,91,132,12,572800,2021-12-30
121,spotify:track:1JeLx7sGn3LzHLwCzd6swY,"Central Cee, GRM Daily",Daily Duppy (feat. GRM Daily),Central Cee,121,-1,1,567278,2021-12-30
122,spotify:track:4RVwu0g32PAqgUiJoXsdF8,Billie Eilish,Happier Than Ever,Darkroom/Interscope Records,4,103,22,565380,2021-12-30
123,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,118,109,564461,2021-12-30
124,spotify:track:6Dy1jexKYriXAVG6evyUTJ,"Joel Corry, Jax Jones, Charli xcx, Saweetie",OUT OUT (feat. Charli XCX & Saweetie),Atlantic Records UK,12,108,20,563090,2021-12-30
125,spotify:track:05N7K5msPbY3AE5h1i1DlF,"LadBaby, Elton John, Ed Sheeran",Sausage Rolls for Everyone,frtyfve,104,104,2,561405,2021-12-30
126,spotify:track:65irrLqfCMRiO3p87P4C0D,Ella Fitzgerald,Frosty The Snowman,Verve Reissues,126,161,3,561272,2021-12-30
127,spotify:track:3Vi5XqYrmQgOYBajMWSvCi,Doja Cat,Need to Know,Kemosabe Records/RCA Records,8,115,29,560464,2021-12-30
128,spotify:track:1VuAamHM7P3VQQEXYGG3Uu,Nat King Cole,Joy To The World,CAPITOL CATALOG MKT (C92),128,169,5,557223,2021-12-30
129,spotify:track:1DnSNqCQM3LUxqFuXt184Q,Michael Bublé,Have Yourself a Merry Little Christmas,143/Reprise,129,136,9,550784,2021-12-30
130,spotify:track:7sMBvZCSUl99bJLXZaLa0b,"Bruno Mars, Anderson .Paak, Silk Sonic",Smokin Out The Window,Aftermath Entertainment/Atlantic,10,112,8,537361,2021-12-30
131,spotify:track:5CZ40GBx1sQ9agT82CLQCT,Olivia Rodrigo,traitor,Olivia Rodrigo PS,6,119,32,533460,2021-12-30
132,spotify:track:760jhRscwGbIIe1m1IIQpU,Jessica Darrow,Surface Pressure,Walt Disney Records,132,-1,1,531277,2021-12-30
133,spotify:track:370oYn3s5EKu7ziUpMQQTr,Amy Grant,White Christmas,Amy Grant,100,143,5,530883,2021-12-30
134,spotify:track:56N9s9PS6VwGolUnx1CJkv,Lily Allen,Somewhere Only We Know,Parlophone UK,89,130,12,525205,2021-12-30
135,spotify:track:48q0vSHcJdhK3IiXH8C5WJ,Arctic Monkeys,Why'd You Only Call Me When You're High?,Domino Recording Co,38,122,63,524105,2021-12-30
136,spotify:track:1SOClUWhOi8vHZYMz3GluK,Jaymes Young,Infinity,Atlantic Records,129,129,4,518527,2021-12-30
137,spotify:track:32pPek0KsHsMSSFogNu49f,"Digga D, ArrDee",Wasted,EGA Music Group,9,121,20,516156,2021-12-30
138,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,Republic Records,3,135,167,514394,2021-12-30
139,spotify:track:3meWkWgDoEQ3gmwzryxlfs,D-Block Europe,No Competition,D-Block Europe,34,111,9,514227,2021-12-30
140,spotify:track:3nhzTOc939C4v4ecTEZTPl,The Waitresses,Christmas Wrapping,Universal Records,127,139,7,513602,2021-12-30
141,spotify:track:0YORgvqP1MotwCnDZzOwII,"Joel Corry, Mabel",I Wish (feat. Mabel),Atlantic Records UK,40,101,9,511048,2021-12-30
142,spotify:track:66WPXyhXqMlkM1kZhyEXWK,Michael Bublé,Christmas (Baby Please Come Home),143/Reprise,117,146,11,495270,2021-12-30
143,spotify:track:37y7iDayfwm3WXn5BiAoRk,Steve Lacy,Dark Red,Three Quarter,59,141,21,493441,2021-12-30
144,spotify:track:4FPrAERfkPKOBKrRoyuxLu,Michael Bublé,Cold December Night,143/Reprise,60,155,18,490199,2021-12-30
145,spotify:track:3rq5w4bQGigXOfdN30ATJt,Arctic Monkeys,Do I Wanna Know?,Domino Recording Co,52,128,198,486367,2021-12-30
146,spotify:track:18vXApRmJSgQ6wG2ll9AOg,Polo G,RAPSTAR,Columbia,3,134,38,485942,2021-12-30
147,spotify:track:58BJ5oUPX5ST2pjCtOSMkk,"Da Beatfreakz, Russ Millions, RAYE, wewantwraiths","Money Calling (feat. RAYE, Russ Millions & wewantwraiths)",Columbia,59,127,9,484613,2021-12-30
148,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Rhino/Warner Records,17,171,89,481211,2021-12-30
149,spotify:track:6feiJqgHqeSvkGUzf11AYs,"Becky Hill, David Guetta",Remember (with David Guetta),Polydor Records,6,138,28,473577,2021-12-30
150,spotify:track:37Nqx7iavZpotJSDXZWbJ3,"Drake, Lil Baby",Girls Want Girls (with Lil Baby),OVO,1,133,17,471604,2021-12-30
151,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,1,148,157,465448,2021-12-30
152,spotify:track:2qbkYhZy5gNl8HrK2XwddI,"Tion Wayne, Russ Millions, ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo","Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",Atlantic Records UK,1,151,36,464200,2021-12-30
153,spotify:track:7zx1i0jGcFwMBurajgKlO7,Jonasu,Black Magic,3Beat,4,149,27,462774,2021-12-30
154,spotify:track:5erCwioOcRwP59NJUAtEK3,"D-Block Europe, RAYE",Ferrari Horses,D-Block Europe,11,140,44,456852,2021-12-30
155,spotify:track:5qqabIl2vWzo9ApSC317sa,Oasis,Wonderwall - Remastered,Big Brother,61,172,257,456561,2021-12-30
156,spotify:track:7faDzZnZYqTyYThx2sbHVQ,Frank Sinatra,Mistletoe And Holly - Remastered 1999,Capitol Records,132,-1,3,455370,2021-12-30
157,spotify:track:0lTurWECr2XL607eJAj1A3,Meghan Trainor,I'll Be Home,Epic,61,185,15,451882,2021-12-30
158,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,40,167,47,448302,2021-12-30
159,spotify:track:6Lh85Pe18pqvNdDoWgTVUC,Michael Bublé,Blue Christmas,143/Reprise,159,-1,1,447762,2021-12-30
160,spotify:track:58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,Domino Recording Co,99,152,50,446013,2021-12-30
161,spotify:track:6SvzJUQd3FnuOJI1KWl9hq,"Dolly Parton, Michael Bublé","Cuddle Up, Cozy Down Christmas",Warner Records,62,180,7,444927,2021-12-30
162,spotify:track:5nujrmhLynf4yMoMtj8AQF,"Dua Lipa, DaBaby",Levitating (feat. DaBaby),Warner Records,7,163,65,443913,2021-12-30
163,spotify:track:55MIRLbZzpYSmMlRt9ZDWM,"Andrew Garfield, Joshua Henry, Vanessa Hudgens, Robin de Jesus, Alexandra Shipp, MJ Rodriguez",30/90,Masterworks,163,-1,1,441839,2021-12-30
164,spotify:track:0lk5tzmaJWVAv5GBvpm3xu,Fireboy DML,Peru,YBNL Nation / EMPIRE,162,162,3,441493,2021-12-30
165,spotify:track:48USW4aYqrylYWJmFPbC8A,Dermot Kennedy,Better Days,Riggins Recording,60,131,22,438080,2021-12-30
166,spotify:track:00Blm7zeNqgYLPtW6zg8cj,"Post Malone, The Weeknd",One Right Now (with The Weeknd),Republic Records,19,145,8,437669,2021-12-30
167,spotify:track:3Wrjm47oTz2sjIgck11l5e,Måneskin,Beggin',RCA Records Label,4,158,30,437377,2021-12-30
168,spotify:track:2CYnG4UCBBEKIiux3S0jBU,"Kelly Clarkson, Brett Eldredge",Under The Mistletoe - Bonus Track,Atlantic Records,153,190,3,437369,2021-12-30
169,spotify:track:5K6Ssv4Z3zRvxt0P6EKUAP,"Galantis, David Guetta, Little Mix",Heartbreak Anthem (with David Guetta & Little Mix),Big Beat Records,7,157,32,437132,2021-12-30
170,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Riptide,F-Stop Records/Atlantic,58,166,215,436101,2021-12-30
171,spotify:track:7kQUdVjev73xIuwu7W6YW9,SR,Welcome To Brixton,SR,113,160,25,432739,2021-12-30
172,spotify:track:6IAZHEBUIGJ6NJKxxOBIEr,Adele,Rolling in the Deep,XL Recordings,17,164,15,431565,2021-12-30
173,spotify:track:1QLZKzC2pjP4ySf4ALrNhm,Ava Max,Christmas Without You,Atlantic Records,74,177,6,429485,2021-12-30
174,spotify:track:2X5noCM9Klrm4zXfyyPdRN,Stevie Wonder,Someday At Christmas,UNI/MOTOWN,174,-1,1,425177,2021-12-30
175,spotify:track:14Bcv6siTBPw3TlP84dasC,KSI,Holiday,BMG Rights Management (US) LLC,2,178,27,424986,2021-12-30
