rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
44,spotify:track:5Fhr3wqeieN5WDkAsqL1JJ,j-hope,MONA LISA,BIGHIT MUSIC,27,27,2,15436948,2025-04-03
45,spotify:track:59D4DOkspUbWyMmbAPQkxZ,Bad Bunny,VOY A LLeVARTE PA PR,Rimas Entertainment LLC.,8,42,13,15336396,2025-04-03
46,spotify:track:6WatFBLVB0x077xWeoVc2k,KAROL G,Si Antes Te Hubiera Conocido,Bichota/Interscope Records,5,48,41,15292777,2025-04-03
47,spotify:track:5ITV0zqzjOYfFWpW0xBmRa,"WizTheMc, bees & honey",Show Me Love,Bamboo Artists,47,52,4,15250457,2025-04-03
48,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,The Neighbourhood,Sweater Weather,Columbia,16,43,240,15241081,2025-04-03
49,spotify:track:7d6yK8v8J484SWH5prIQiE,"Bad Bunny, Omar Courtz, Dei V",VeLDÁ,Rimas Entertainment LLC.,9,45,13,15206539,2025-04-03
50,spotify:track:6iycYUk3oB0NPMdaDUrN1w,Playboi Carti,EVIL J0RDAN,AWGE/Interscope Records,2,17,3,15013679,2025-04-03
51,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,15,46,143,14941072,2025-04-03
52,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Parlophone UK,19,47,224,14697130,2025-04-03
53,spotify:track:3KgHiAVuP88QoQs9CO4z1P,Tito Double P,TATTOO,Double P Records,24,37,5,14526023,2025-04-03
54,spotify:track:4eLDmhsJW3JoZTXCAozHor,Neton Vega,Loco,Josa Records,16,62,14,14490546,2025-04-03
55,spotify:track:0BeR2fJmYnKNn7IORw3GR9,Ariana Grande,warm,Republic Records,55,-1,1,14468062,2025-04-03
56,spotify:track:3siwsiaEoU4Kuuc9WKMUy5,The Marías,No One Noticed,Nice Life/Atlantic,56,63,20,14350539,2025-04-03
57,spotify:track:7KA4W4McWYRpgf0fWsJZWB,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),Columbia,16,50,110,14202200,2025-04-03
58,spotify:track:3BntzKsnLf2pc0dsvE3Zav,Teddy Swims,Bad Dreams,Warner Records,56,56,22,14054427,2025-04-03
59,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Bruno Mars,Just the Way You Are,Elektra (NEK),34,49,117,13772182,2025-04-03
60,spotify:track:4D2DFuqs2PwLiHbcf6CX47,Ariana Grande,Hampstead,Republic Records,60,-1,1,13735082,2025-04-03
61,spotify:track:2MIpkAQVJqQIDf9k4YWoHR,Ariana Grande,past life,Republic Records,61,-1,1,13673843,2025-04-03
62,spotify:track:5jHozZMWbrExAFni95mvvH,Fuerza Regida,Por Esos Ojos,Rancho Humilde/Street Mob Records/Sony Music Latin,41,75,7,13608010,2025-04-03
63,spotify:track:1DpC4L3JjsGRW7y6eTHaMj,"Selena Gomez, benny blanco, The Marías",Ojos Tristes (with The Marías),SMG Music LLC & Friends Keep Secrets under exclusive license to Interscope Records,63,97,2,13543199,2025-04-03
64,spotify:track:0FTmksd2dxiE5e3rWyJXs6,sombr,back to friends,Warner Records,64,83,2,13458039,2025-04-03
65,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Every Breath You Take,Polydor Records,40,59,173,13337510,2025-04-03
66,spotify:track:7ricDBUakN3N0YkkKE8Obu,"Beéle, Ovy On The Drums",mi refe,5020 Records,55,55,13,13304535,2025-04-03
67,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,31,71,136,13239484,2025-04-03
68,spotify:track:541sN2qNfIlllGn9nGOQoC,Tate McRae,Revolving door,RCA Records Label,23,54,6,13238439,2025-04-03
69,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,Sabrina Carpenter,Please Please Please,Island Records,1,58,43,13199367,2025-04-03
70,spotify:track:19XpFsce28aByvCC4g89tJ,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,2,61,54,13119136,2025-04-03
71,spotify:track:0b0Dz0Gi86SVdBxYeiQcCP,Sabrina Carpenter,Busy Woman,Island Records,25,70,7,12983284,2025-04-03
72,spotify:track:5BBkvXH2jYROUzKIB7WX7S,Ariana Grande,intro (end of the world) - extended,Republic Records,72,-1,1,12927303,2025-04-03
73,spotify:track:58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,Domino Recording Co,43,66,169,12803142,2025-04-03
74,spotify:track:3SAga35lAPYdjj3qyfEsCF,d4vd,Feel It - From “Invincible”,Darkroom/Interscope Records,74,81,11,12775592,2025-04-03
75,spotify:track:0DMJz677XfXiiruhIELu2e,"Jombriel, DFZM, Jøtta",VITAMINA,WEA Latina,75,93,4,12766271,2025-04-03
76,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,Bruno Mars,Locked out of Heaven,Atlantic Records,23,65,147,12503739,2025-04-03
77,spotify:track:5Z75FvRFiultmPFWHx5jQ7,"Gabito Ballesteros, Tito Double P",7 Dias,Los CT Records,24,67,9,12481482,2025-04-03
78,spotify:track:2esZG2XFtuoWWA9AfDvSxy,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,3,78,60,12441313,2025-04-03
79,spotify:track:3t72JCbFJ3syOhFC7x9Pa4,Neton Vega,M&M,Josa Records,60,101,6,12211756,2025-04-03
80,spotify:track:1eTaznNW4Xxtx9za2SMTXB,Doechii,DENIAL IS A RIVER,Top Dawg Entertainment/Capitol Records,21,51,13,12127805,2025-04-03
81,spotify:track:0l0vcZMU7AOeQmUIREoI2U,"Rauw Alejandro, Bad Bunny",Qué Pasaría...,Sony Music Latin/Duars Entertainment,17,72,20,12098078,2025-04-03
82,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,1,77,75,12046342,2025-04-03
83,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),BIGHIT MUSIC,1,76,90,11788055,2025-04-03
84,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,Shaboozey,A Bar Song (Tipsy),American Dogwood / EMPIRE,6,80,51,11774720,2025-04-03
85,spotify:track:63Pi2NAx5yCgeLhCTOrEou,Imogen Heap,Headlock,Megaphonic,69,79,13,11690749,2025-04-03
86,spotify:track:6jbYpRPTEFl1HFKHk1IC0m,"Tyler, The Creator, Lola Young",Like Him (feat. Lola Young),Columbia,27,73,23,11537226,2025-04-03
87,spotify:track:51rfRCiUSvxXlCSCfIztBy,Gracie Abrams,"I Love You, I'm Sorry","Gracie Abrams, under exclusive license to Interscope Records",16,82,35,11398471,2025-04-03
88,spotify:track:5IL3VPDy5siXiptYHF2aLS,Linkin Park,Up From the Bottom,Warner Records,88,-1,1,11278768,2025-04-03
89,spotify:track:2FAZskT9yRjp2Oow9szJD8,"Chrystal, NOTION",The Days - NOTION Remix,Polydor Records,55,91,13,11248137,2025-04-03
90,spotify:track:2Dhdu4YB3y5U3RiIcCJduv,Earl Agustin,Tibok,Vicor Music,64,64,3,11090924,2025-04-03
91,spotify:track:5o0osRx8kYJTOqlOSggr9Z,Alex Warren,Carry You Home,Atlantic Records,91,95,10,11061579,2025-04-03
92,spotify:track:5xHgo5JN0wfsV41HnRaos5,Chappell Roan,The Giver,Chappell Roan PS/ Island,19,53,3,11024785,2025-04-03
93,spotify:track:4EIFwndJvGpgFjsEbNuYif,"JENNIE, Doechii",ExtraL (feat. Doechii),OA Entertainment/Columbia,26,69,6,10856868,2025-04-03
94,spotify:track:6RUKPb4LETWmmr3iAEQktW,"The Chainsmokers, Coldplay",Something Just Like This,Disruptor Records/Columbia,2,90,253,10844646,2025-04-03
95,spotify:track:7MXVkk9YMctZqd1Srtv4MB,"The Weeknd, Daft Punk",Starboy,Universal Republic Records,1,89,235,10841095,2025-04-03
96,spotify:track:5IZXB5IKAD2qlvTPJYDCFB,"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),Mercury Records / Republic Records,3,106,47,10827528,2025-04-03
97,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,"Pitbull, AFROJACK, Ne-Yo, Nayer",Give Me Everything (feat. Nayer),Mr.305/Polo Grounds Music/J Records,72,102,30,10827175,2025-04-03
98,spotify:track:0eaVIYo2zeOaGJeqZ5TwYz,Don Toliver,No Pole,Cactus Jack / Atlantic,72,85,21,10794923,2025-04-03
99,spotify:track:22skzmqfdWrjJylampe0kt,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),Macklemore,86,92,156,10777530,2025-04-03
100,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,Atlantic Records UK,4,86,389,10766510,2025-04-03
101,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,That's What I Like,Atlantic Records,6,84,138,10719190,2025-04-03
102,spotify:track:1UPB5rYJ0bzn6mNSoAHrZC,NIKI,You'll Be in My Heart - Spotify Singles,88rising Music,102,-1,1,10690709,2025-04-03
103,spotify:track:2SkB7jADnfiWH8qAE9H8cO,"Xavi, Manuel Turizo",En Privado,Interscope Records,103,144,2,10630526,2025-04-03
104,spotify:track:3qhlB30KknSejmIvZZLjOD,Djo,End of Beginning,Djo,3,87,59,10604096,2025-04-03
105,spotify:track:02Ya2Q08bBKFqUJvjmyRXK,Morgan Wallen,Just In Case,Mercury Records/Morgan Wallen,105,125,2,10593450,2025-04-03
106,spotify:track:5TTGoX70AFrTvuEtqHK37S,Arctic Monkeys,No. 1 Party Anthem,Domino Recording Co,80,99,21,10464499,2025-04-03
107,spotify:track:2nLtzopw4rPReszdYBJU6h,Linkin Park,Numb,Warner Records,24,119,57,10435180,2025-04-03
108,spotify:track:70LcF31zb1H0PyJoS1Sx1r,Radiohead,Creep,XL Recordings,107,107,70,10416072,2025-04-03
109,spotify:track:75JFxkI2RXiU7L9VXzMkle,Coldplay,The Scientist,Parlophone Records Limited,96,96,50,10413342,2025-04-03
110,spotify:track:1oAwsWBovWRIp7qLMGPIet,Cigarettes After Sex,Apocalypse,Partisan Records,62,103,142,10400185,2025-04-03
111,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,Atlantic Records UK,1,94,356,10399762,2025-04-03
112,spotify:track:6v5qt5KPQHJt5ckWuhDGtM,"Victor Valverde, JR Torres",El Mayor De Los Ranas,Vim Music,109,109,6,10299767,2025-04-03
113,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,SZA,Snooze,Top Dawg Entertainment/RCA Records,27,114,110,10275901,2025-04-03
114,spotify:track:4WFgvKVfEhb3IUAFGrutTR,Ravyn Lenae,Love Me Not,Atlantic Records,114,152,2,10200255,2025-04-03
115,spotify:track:4MUrUT38U98olfnyzMBCzm,Bad Bunny,KLOuFRENS,Rimas Entertainment LLC.,19,110,13,10194801,2025-04-03
116,spotify:track:1horGWxHKfwctCKdHwrO0n,"BLOK3, Ati242",Keşke,Lais Records,116,-1,1,10193984,2025-04-03
117,spotify:track:3M0lSi5WW79CXQamgSBIjx,Chase Atlantic,Swim,Warner Records,52,112,26,10119372,2025-04-03
118,spotify:track:6fxVffaTuwjgEk5h9QyRjy,Ed Sheeran,Photograph,Atlantic Records UK,41,98,176,10118807,2025-04-03
119,spotify:track:3dYD57lRAUcMHufyqn9GcI,Hozier,Take Me To Church,Universal-Island Records Ltd.,108,118,184,10095417,2025-04-03
120,spotify:track:5lKFO0PrOC9jmOlPEdjHsL,"Tito Double P, Peso Pluma",DOS DÍAS,2024 Double P Records,31,111,31,10065761,2025-04-03
121,spotify:track:5O2P9iiztwhomNh8xkR9lJ,One Direction,Night Changes,Syco Music,8,117,127,10030144,2025-04-03
122,spotify:track:0LTwdL5yZ6YOTEGUQPFuSN,Tito Double P,ROSONES,Double P Records,17,108,17,10020261,2025-04-03
123,spotify:track:4AajxCEwGEsmHmT4H1TwjY,sombr,undressed,Warner Records,123,-1,1,10016074,2025-04-03
124,spotify:track:3U5JVgI2x4rDyHGObzJfNf,Natasha Bedingfield,Unwritten,Sony Music CG,16,131,50,9988741,2025-04-03
125,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,Counting Stars,Mosley / Interscope,86,123,206,9944348,2025-04-03
126,spotify:track:4zbEItKoaRId1vRZkoO0Uh,"Danny Ocean, Kapo",Imagínate,Atlantic Records,42,136,14,9869136,2025-04-03
127,spotify:track:0IsIY8pfu1yaGkPUD7pkDx,"Charli xcx, Billie Eilish",Guess featuring billie eilish,Atlantic Records,5,126,35,9867353,2025-04-03
128,spotify:track:1YYfyJ2yCvGFCxwjsIqEK9,"Rauw Alejandro, Romeo Santos",Khé?,Sony Music Latin/Duars Entertainment,22,115,20,9851053,2025-04-03
129,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,Billie Eilish,CHIHIRO,Darkroom/Interscope Records,5,121,46,9829465,2025-04-03
130,spotify:track:0rhoLQVFCojDGFyl0nsdVZ,Empire Of The Sun,We Are The People,EMI Recorded Music Australia Pty Ltd,130,162,3,9802007,2025-04-03
131,spotify:track:4Hk1gmBr2KVEXr3hHwSgUi,"DG e Batidão Stronda, Mc Davi, J. Eskine, MC G15",Mãe Solteira,FORTAL MUSIC,67,74,4,9795968,2025-04-03
132,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,15,116,208,9739522,2025-04-03
133,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,133,279,9731515,2025-04-03
134,spotify:track:4sTlQPMyoFMPdhAJvErBN3,ATLXS,PASSO BEM SOLTO - Slowed,broke,134,-1,1,9717554,2025-04-03
135,spotify:track:7hNgSEQ4Ho7kWBA2rKpDd9,"Oscar Maydon, Neton Vega",Amigos? No.,Rancho Humilde/Sony Music Latin,135,141,3,9714526,2025-04-03
136,spotify:track:0B7wvvmu9EISAwZnOpjhNI,Bruno Mars,When I Was Your Man,Atlantic Records,38,113,126,9707964,2025-04-03
137,spotify:track:3dj4wgM3cPeuLwMNHDuBon,Teddy Swims,The Door,Warner Records,115,128,29,9699935,2025-04-03
138,spotify:track:2uXlHCUbq9OMUwx3hrk06o,Vance Joy,Riptide,Atlantic Records,30,135,216,9680432,2025-04-03
139,spotify:track:1cOboCuWYI2osTOfolMRS6,"Oscar Maydon, Fuerza Regida",Tu Boda,Rancho Humilde/Sony Music Latin,5,134,26,9617198,2025-04-03
140,spotify:track:0d28khcov6AiegSCpG5TuT,"Gorillaz, De La Soul",Feel Good Inc.,Parlophone UK,104,104,19,9613087,2025-04-03
141,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,2,132,113,9607740,2025-04-03
142,spotify:track:7sd6zMrgGpEa7NkQm9TRrg,Tito Double P,NADIE,Double P Records,37,130,19,9581748,2025-04-03
143,spotify:track:5LHPcY9yd0hWVFIW4yfOCJ,"Chuyin, Fuerza Regida, Jorsshh, Calle 24",Pika Pika,Street Mob Records,88,148,9,9498090,2025-04-03
144,spotify:track:1UHS8Rf6h5Ar3CDWRd3wjF,Sabrina Carpenter,Bed Chem,Island Records,9,124,32,9490911,2025-04-03
145,spotify:track:2a1o6ZejUi8U3wzzOtCOYw,"Don Omar, Lucenzo",Danza Kuduro,UMLE - Machete,91,158,68,9466154,2025-04-03
146,spotify:track:50zAEIE4B1QqhPjRMK2Xmh,Jin,Running Wild,BIGHIT MUSIC,10,100,20,9450132,2025-04-03
147,spotify:track:0FDzzruyVECATHXKHFs9eJ,Coldplay,A Sky Full of Stars,Parlophone UK,83,127,37,9440215,2025-04-03
148,spotify:track:4vHRQnzGcKEtqsLH70tAms,"Sachet-Parampara, Parampara Tandon, Kausar Munir","Raanjhan (From ""Do Patti"")",T-Series,146,146,2,9424537,2025-04-03
149,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,In the End,Warner Records,22,174,85,9415199,2025-04-03
150,spotify:track:5RKQ5NdjSh2QzD4MaunT91,Journey,Don't Stop Believin' (2022 Remaster),Columbia/Legacy,89,147,55,9397211,2025-04-03
151,spotify:track:2HbKqm4o0w5wEeEFXm2sD4,"Kendrick Lamar, Jay Rock",Money Trees,Aftermath,47,139,64,9383517,2025-04-03
152,spotify:track:7G7mSV4BebkoHWwKTDvXu9,"V, Park Hyo Shin",Winter Ahead (with PARK HYO SHIN),BIGHIT MUSIC,21,142,18,9382882,2025-04-03
153,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,The Weeknd,Die For You,Universal Republic Records,12,137,164,9338359,2025-04-03
154,spotify:track:3x3K1RP3Zfi2qeMR8kyrNO,Benson Boone,Sorry I'm Here For Someone Else,"Night Street Records, Inc./Warner Records Inc.",139,179,4,9322587,2025-04-03
155,spotify:track:5CZ40GBx1sQ9agT82CLQCT,Olivia Rodrigo,traitor,Olivia Rodrigo PS,7,175,80,9300739,2025-04-03
156,spotify:track:7bywjHOc0wSjGGbj04XbVi,"Feid, ATL Jacob",LUNA,UMLE - Latino,9,150,69,9261154,2025-04-03
157,spotify:track:5EcG8eMMlwkHRVa4aTR1qd,Rihanna,Breakin' Dishes,Def Jam Recordings,89,140,14,9259524,2025-04-03
158,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,"The Chainsmokers, Halsey",Closer,Disruptor Records/Columbia,2,149,195,9236400,2025-04-03
159,spotify:track:1yX9gy5fK02j6nBnGJ1S3k,"j-hope, Miguel",Sweet Dreams (feat. Miguel),BIGHIT MUSIC,37,60,4,9204067,2025-04-03
160,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Rhino/Warner Records,20,153,96,9151094,2025-04-03
161,spotify:track:3gJAFFELdZyIM8tiwLAikg,"JENNIE, Dua Lipa",Handlebars (feat. Dua Lipa),OA Entertainment/Columbia,26,88,4,9094265,2025-04-03
162,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,HUMBLE.,Aftermath,1,122,107,9093718,2025-04-03
163,spotify:track:38EGs4h8GqgrS1HT344SCQ,Cazzu,Con otra,DALE PLAY Records / RIMAS Entertainment LLC,163,191,2,9066013,2025-04-03
164,spotify:track:003vvx7Niy0yvhvHt4a68B,The Killers,Mr. Brightside,Island Records,94,164,162,8988464,2025-04-03
165,spotify:track:5e0b9LgOfi3aJSKXFcOWRe,Chezile,Beanie,Chezile / 10K Projects,58,173,20,8968927,2025-04-03
166,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,168,155,8967231,2025-04-03
167,spotify:track:0nj9Bq5sHDiTxSHunhgkFb,Kendrick Lamar,squabble up,"pgLang, under exclusive license to Interscope Records",5,120,19,8961819,2025-04-03
168,spotify:track:4XTgFBxBHN6var1BzAgE1m,"Maanu, Annural Khalid",Jhol,Giraffe Music,168,-1,1,8930289,2025-04-03
169,spotify:track:2BE1Q5N4Enl1eRrM82uzsu,"Miguel Bueno, Juan Duque",Solcito,Wayti Records,169,-1,1,8927963,2025-04-03
170,spotify:track:0ll8uFnc0nANY35E0Lfxvg,Keane,Somewhere Only We Know,Universal-Island Records Ltd.,80,157,123,8901810,2025-04-03
171,spotify:track:21B4gaTWnTkuSh77iWEXdS,Sabrina Carpenter,Juno,Island Records,23,155,28,8893657,2025-04-03
172,spotify:track:4SqWKzw0CbA05TGszDgMlc,The Walters,I Love You So,Warner Records,21,151,151,8877128,2025-04-03
173,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Aftermath,31,161,184,8751050,2025-04-03
174,spotify:track:0gucTLf7trAf37Ua1uAyAu,Nirvana,Smells Like Teen Spirit,Geffen,103,180,99,8727422,2025-04-03
175,spotify:track:1QV6tiMFM6fSOKOGLMHYYg,Lady Gaga,Poker Face,Streamline/Interscope,148,182,11,8726954,2025-04-03
176,spotify:track:1EDPVGbyPKJPeGqATwXZvN,Linkin Park,The Emptiness Machine,Warner Records,6,-1,27,8725047,2025-04-03
177,spotify:track:3xKsf9qdS1CyvXSMEid6g8,Frank Ocean,Pink + White,Boys Don't Cry,67,167,98,8673590,2025-04-03
178,spotify:track:2o1pb13quMReXZqE7jWsgq,Ariana Grande,intro (end of the world),Republic Records,25,-1,17,8661114,2025-04-03
179,spotify:track:6dBUzqjtbnIa1TwYbyw5CM,TV Girl,Lovers Rock,TV Girl,100,199,91,8645375,2025-04-03
180,spotify:track:2374M0fQpWi3dLnB54qaLX,TOTO,Africa,Columbia,137,181,81,8618532,2025-04-03
181,spotify:track:7sFMOSnRBa6td4lZa1oiTI,"Selena Gomez, benny blanco",How Does It Feel To Be Forgotten,SMG Music LLC & Friends Keep Secrets under exclusive license to Interscope Records,163,163,2,8542628,2025-04-03
